,시도,시군구,이름,셀프,고급휘발유,보통휘발유,경유,실내등유
6180,충북,청주시,진영주유가스충전소,셀프,"1,838","1,598","1,438","1,250"
6181,충북,청주시,정현2주유소,셀프,,"1,599","1,439","1,300"
6182,충북,청주시,지에스칼텍스㈜ 글로벌주유소,셀프,"1,799","1,599","1,439","1,299"
6183,충북,청주시,세종주유소,셀프,,"1,639","1,439",
6184,충북,청주시,고향주유소,,,"1,620","1,440","1,300"
6185,충북,청주시,선명주유소,셀프,,"1,598","1,443","1,220"
6186,충북,청주시,HD현대오일뱅크㈜직영 학천주유소,셀프,,"1,602","1,445",
6187,충북,청주시,청주여객터미널주유소,,,"1,615","1,445",
6188,충북,청주시,신흥주유소,셀프,"1,838","1,628","1,448",
6189,충북,청주시,(합)도원주유소 LPG충전소 수소충전소,셀프,"1,869","1,628","1,448","1,240"
6190,충북,청주시,옻샘주유소,,,"1,648","1,448",
6191,충북,청주시,유진주유소,,,"1,649","1,449","1,350"
6192,충북,청주시,선진에너지(주) 테크노빌주유소,셀프,,"1,629","1,449","1,350"
6193,충북,청주시,가로수주유소,셀프,,"1,639","1,449","1,350"
6194,충북,청주시,HD현대오일뱅크㈜직영 서원경주유소,셀프,"1,799","1,639","1,449","1,350"
6195,충북,청주시,석곡주유소,,,"1,649","1,449",
6196,충북,청주시,지산주유소,셀프,,"1,645","1,450","1,250"
6197,충북,청주시,현암주유소,,,"1,615","1,455","1,350"
6198,충북,청주시,스마트주유소,셀프,,"1,637","1,457","1,350"
6199,충북,청주시,대련주유소,,,"1,648","1,458",
6200,충북,청주시,하이웨이주유소,,,"1,648","1,458","1,400"
6201,충북,청주시,팔봉주유소,,,"1,659","1,459",
6202,충북,청주시,신촌주유소,,,"1,639","1,459","1,350"
6203,충북,청주시,CJ대한통운㈜ 코스모주유소,,,"1,649","1,459",
6204,충북,청주시,성남주유소,셀프,,"1,625","1,465","1,150"
6205,충북,청주시,HD현대오일뱅크㈜직영 보라매주유소,,"1,799","1,649","1,469",
6206,충북,청주시,옥녀봉주유소,,,"1,639","1,469",
6207,충북,청주시,HD현대오일뱅크㈜직영 교대셀프주유소,셀프,"2,068","1,579","1,469",
6208,충북,청주시,HD현대오일뱅크㈜직영 청주현대주유소,셀프,"1,799","1,579","1,469","1,400"
6209,충북,청주시,석화주유소,셀프,,"1,639","1,469","1,300"
6210,충북,청주시,삼거리주유소,,,"1,639","1,469","1,300"
6211,충북,청주시,대율주유소,,,"1,639","1,469","1,350"
6212,충북,청주시,HD현대오일뱅크㈜직영 직지셀프주유소,셀프,"1,799","1,544","1,469",
6213,충북,청주시,여천주유소,,,"1,569","1,469","1,250"
6214,충북,청주시,단재 셀프주유소,셀프,,"1,639","1,469",
6215,충북,청주시,내수농업협동조합,,,"1,645","1,470","1,240"
6216,충북,청주시,다락골주유소,,,"1,628","1,473",
6217,충북,청주시,태성주유소,,,"1,625","1,475","1,350"
6218,충북,청주시,태양주유소,셀프,,"1,639","1,477","1,350"
6219,충북,청주시,평강주유소,,,"1,639","1,479","1,300"
6220,충북,청주시,보성주유소,,,"1,659","1,479","1,400"
6221,충북,청주시,내수주유소,,,"1,649","1,479",
6222,충북,청주시,송절주유소,,,"1,629","1,479","1,450"
6223,충북,청주시,대성주유소,,,"1,679","1,479",
6224,충북,청주시,SK에너지㈜신세계주유소,셀프,,"1,630","1,480","1,350"
6225,충북,청주시,호반주유소,,,"1,648","1,488","1,200"
6226,충북,청주시,오산리주유소,,,"1,659","1,489","1,350"
6227,충북,청주시,골든벨주유소,셀프,"1,939","1,639","1,489",
6228,충북,청주시,초정주유소,,,"1,659","1,489","1,300"
6229,충북,청주시,명성주유소,셀프,,"1,645","1,495","1,400"
6230,충북,청주시,만남주유소,,,"1,659","1,495","1,350"
6231,충북,청주시,SK오창주유소,,,"1,668","1,498",
6232,충북,청주시,대현주유소,,,"1,649","1,499",
6233,충북,청주시,HD현대오일뱅크㈜직영 청주역주유소,,,"1,699","1,499","1,400"
6234,충북,청주시,SK에너지(주)직영 공영주유소,,,"1,598","1,499","1,375"
6235,충북,청주시,우리에너지,셀프,,"1,669","1,499","1,400"
6236,충북,청주시,테크노주유소,,,"1,669","1,499","1,400"
6237,충북,청주시,오대주유소,,,"1,669","1,499","1,400"
6238,충북,청주시,통일에너지,셀프,,"1,650","1,500","1,350"
6239,충북,청주시,우리주유소,,,"1,685","1,515","1,300"
6240,충북,청주시,죽림주유소,,,"1,688","1,518",
6241,충북,청주시,신나라주유소,,,"1,695","1,520","1,400"
6242,충북,청주시,오미주유소(유공),,,"1,689","1,529","1,350"
6243,충북,청주시,탁주유소,셀프,,"1,800","1,590",
6244,충북,청주시,오창IC만남주유소(SELF),셀프,,"1,777","1,627","1,500"
6245,충북,청주시,㈜구룡에너지,셀프,,"1,830","1,650",
6246,충북,청주시,(주)선우엠엔에스주유소,,,,"1,652",
6247,충북,청주시,스마일주유소,셀프,,"1,899","1,799","1,650"
6248,충북,청주시상당구,두성유통(주)문의휴게소(청주방향),셀프,,"1,519","1,353",
6249,충북,청주시상당구,두성유통(주)문의휴게소(영덕방향),셀프,,"1,524","1,354",
6250,충북,청주시상당구,옥화대주유소,셀프,,"1,555","1,365","1,199"
6251,충북,청주시상당구,미원주유소,셀프,,"1,555","1,365","1,200"
6252,충북,청주시상당구,등고개주유소,,,"1,558","1,367","1,190"
6253,충북,청주시상당구,영운동셀프주유소,셀프,,"1,548","1,378",
6254,충북,청주시상당구,행운주유소,셀프,,"1,575","1,385","1,250"
6255,충북,청주시상당구,강산주유소,셀프,,"1,556","1,385","1,220"
6256,충북,청주시상당구,㈜신화에너지 번개1셀프주유소,셀프,,"1,559","1,389",
6257,충북,청주시상당구,번개셀프2주유소,셀프,,"1,559","1,389",
6258,충북,청주시상당구,지에스칼텍스(주) 대청주유소,셀프,"1,796","1,554","1,389",
6259,충북,청주시상당구,자유에너지(주)황제주유소,셀프,,"1,549","1,389",
6260,충북,청주시상당구,대박주유소,셀프,,"1,574","1,397","1,375"
6261,충북,청주시상당구,탑주유소,셀프,,"1,558","1,398",
6262,충북,청주시상당구,기령주유소,셀프,,"1,584","1,399","1,195"
6263,충북,청주시상당구,(주)문의IC주유소,셀프,,"1,584","1,399",
6264,충북,청주시상당구,새빛주유소,셀프,,"1,569","1,399","1,300"
6265,충북,청주시상당구,약수주유소,셀프,,"1,585","1,409","1,190"
6266,충북,청주시상당구,청주농협주유소,,,"1,579","1,409","1,300"
6267,충북,청주시상당구,충북석유(주)동문주유소,셀프,,"1,599","1,419","1,220"
6268,충북,청주시상당구,연일주유소,,,"1,589","1,425","1,350"
6269,충북,청주시상당구,남일주유소,,,"1,628","1,428","1,300"
6270,충북,청주시상당구,신풍주유소,셀프,,"1,598","1,428","1,250"
6271,충북,청주시상당구,양궁장주유소,셀프,"1,989","1,597","1,434",
6272,충북,청주시상당구,운암주유소,,,"1,595","1,435","1,250"
6273,충북,청주시상당구,SK에너지(주) 용암주유소,셀프,"1,819","1,598","1,437",
6274,충북,청주시상당구,진영주유가스충전소,셀프,"1,838","1,598","1,438","1,250"
6275,충북,청주시상당구,황금주유소,셀프,,"1,598","1,438",
6276,충북,청주시상당구,대성,셀프,,"1,598","1,438",
6277,충북,청주시상당구,가덕주유소,셀프,,"1,598","1,438","1,200"
6278,충북,청주시상당구,선명주유소,셀프,,"1,598","1,443","1,220"
6279,충북,청주시상당구,옻샘주유소,,,"1,648","1,448",
6280,충북,청주시상당구,지산주유소,셀프,,"1,645","1,450","1,250"
6281,충북,청주시상당구,성남주유소,셀프,,"1,625","1,465","1,150"
6282,충북,청주시상당구,단재 셀프주유소,셀프,,"1,639","1,469",
6283,충북,청주시상당구,HD현대오일뱅크㈜직영 보라매주유소,,"1,799","1,649","1,469",
6284,충북,청주시상당구,다락골주유소,,,"1,628","1,473",
6285,충북,청주시상당구,호반주유소,,,"1,648","1,488","1,200"
6286,충북,청주시상당구,골든벨주유소,셀프,"1,939","1,639","1,489",
6287,충북,청주시상당구,명성주유소,셀프,,"1,645","1,495","1,400"
6288,충북,청주시상당구,우리주유소,,,"1,685","1,515","1,300"
6289,충북,청주시서원구,남청주톨게이트주유소,셀프,,"1,525","1,339",
6290,충북,청주시서원구,용문주유소,,,"1,534","1,354","1,300"
6291,충북,청주시서원구,㈜상일주유소,셀프,,"1,527","1,357","1,150"
6292,충북,청주시서원구,장성주유소,셀프,,"1,549","1,359","1,250"
6293,충북,청주시서원구,(유)그린 주유소,셀프,,"1,529","1,359","1,250"
6294,충북,청주시서원구,(주)에코위너스 신영셀프주유소,셀프,,"1,529","1,359",
6295,충북,청주시서원구,(주)청주관문주유소,셀프,"1,865","1,547","1,359","1,300"
6296,충북,청주시서원구,남이주유소 제이에너지(주),,,"1,555","1,365",
6297,충북,청주시서원구,성원에너지,셀프,,"1,575","1,365",
6298,충북,청주시서원구,(주)성인석유 청남로주유소,셀프,,"1,538","1,369",
6299,충북,청주시서원구,현도주유소,셀프,,"1,539","1,369","1,350"
6300,충북,청주시서원구,대호주유소,셀프,,"1,555","1,369","1,198"
6301,충북,청주시서원구,청주셀프주유소,셀프,,"1,554","1,374",
6302,충북,청주시서원구,죽암(서울방향)주유소,셀프,,"1,534","1,375",
6303,충북,청주시서원구,남청주농협주유소,셀프,,"1,537","1,377","1,300"
6304,충북,청주시서원구,구도일주유소 서원,셀프,,,"1,378",
6305,충북,청주시서원구,남청주 양지주유소,셀프,,"1,539","1,379","1,300"
6306,충북,청주시서원구,제이에너지(주)21세기주유소,셀프,,"1,559","1,379","1,400"
6307,충북,청주시서원구,지에스칼텍스㈜ 남청주IC주유소,셀프,"1,729",,"1,379",
6308,충북,청주시서원구,평양주유소,셀프,,"1,559","1,379",
6309,충북,청주시서원구,룰루랄라셀프 (주)JY에너지 직영,셀프,,"1,559","1,379",
6310,충북,청주시서원구,한양주유소,셀프,,"1,515","1,385",
6311,충북,청주시서원구,죽암(부산방향)주유소/충전소,셀프,,"1,546","1,386",
6312,충북,청주시서원구,(주) 크로스로지텍 남청주주유소,셀프,,"1,588","1,388",
6313,충북,청주시서원구,(주)대연 우리주유소,셀프,,"1,549","1,395",
6314,충북,청주시서원구,다복주유소,,,"1,519","1,395","1,350"
6315,충북,청주시서원구,꽃다리주유소,,,"1,575","1,398","1,320"
6316,충북,청주시서원구,명품주유소,셀프,,"1,579","1,399","1,300"
6317,충북,청주시서원구,성일주유소,,,"1,579","1,399",
6318,충북,청주시서원구,SK에너지(주) 해피스테이션셀프주유소,셀프,"1,819","1,569","1,399",
6319,충북,청주시서원구,세종주유소,셀프,,"1,568","1,408",
6320,충북,청주시서원구,매봉주유소,,,"1,579","1,409","1,300"
6321,충북,청주시서원구,(주)청주시멘트직영마트주유소,,"1,847","1,598","1,418","1,250"
6322,충북,청주시서원구,신정현주유소,셀프,,"1,597","1,419",
6323,충북,청주시서원구,가경주유소,셀프,,"1,589","1,419",
6324,충북,청주시서원구,모충주유소,셀프,,"1,589","1,419","1,325"
6325,충북,청주시서원구,충북석유(주)충북주유소,셀프,"1,919","1,599","1,419",
6326,충북,청주시서원구,충북석유(주)성화주유소,셀프,,"1,589","1,419",
6327,충북,청주시서원구,미래주유소,셀프,,"1,589","1,419","1,350"
6328,충북,청주시서원구,형제주유소,,,"1,599","1,419","1,300"
6329,충북,청주시서원구,성진주유소,셀프,"1,869","1,597","1,427","1,300"
6330,충북,청주시서원구,미평주유소,셀프,,"1,598","1,438","1,300"
6331,충북,청주시서원구,유진주유소,,,"1,649","1,449","1,350"
6332,충북,청주시서원구,하이웨이주유소,,,"1,648","1,458","1,400"
6333,충북,청주시서원구,대련주유소,,,"1,648","1,458",
6334,충북,청주시서원구,팔봉주유소,,,"1,659","1,459",
6335,충북,청주시서원구,CJ대한통운㈜ 코스모주유소,,,"1,649","1,459",
6336,충북,청주시서원구,HD현대오일뱅크㈜직영 교대셀프주유소,셀프,"2,068","1,579","1,469",
6337,충북,청주시서원구,평강주유소,,,"1,639","1,479","1,300"
6338,충북,청주시서원구,SK에너지㈜신세계주유소,셀프,,"1,630","1,480","1,350"
6339,충북,청주시서원구,통일에너지,셀프,,"1,650","1,500","1,350"
6340,충북,청주시서원구,죽림주유소,,,"1,688","1,518",
6341,충북,청주시청원구,오창(통영)주유소,셀프,,"1,528","1,358",
6342,충북,청주시청원구,새로운주유소,셀프,,"1,543","1,358",
6343,충북,청주시청원구,오창(하남)주유소,셀프,,"1,529","1,365",
6344,충북,청주시청원구,(주)에스제이에너지뱅크,셀프,,"1,545","1,365",
6345,충북,청주시청원구,거북이주유소,셀프,,"1,539","1,369","1,200"
6346,충북,청주시청원구,청주주유소,셀프,,"1,559","1,379","1,300"
6347,충북,청주시청원구,HD현대오일뱅크㈜직영 오창산단셀프주유소,셀프,"1,799","1,545","1,379","1,350"
6348,충북,청주시청원구,오창농협주유소,셀프,,"1,545","1,379","1,300"
6349,충북,청주시청원구,코리아에너지(주),셀프,"1,810","1,559","1,379",
6350,충북,청주시청원구,신창에너지㈜직영 내덕셀프주유소,셀프,,"1,563","1,383",
6351,충북,청주시청원구,주유나라주유소,셀프,,"1,558","1,387","1,300"
6352,충북,청주시청원구,청주농협북부주유소,셀프,,"1,548","1,388","1,300"
6353,충북,청주시청원구,증평제2주유소,셀프,,"1,599","1,389",
6354,충북,청주시청원구,㈜신화에너지 서울 오창지점 오창관문주유소,셀프,,"1,565","1,392",
6355,충북,청주시청원구,오창공단IC주유소,셀프,,"1,575","1,395",
6356,충북,청주시청원구,신광셀프주유소,셀프,,"1,547","1,397",
6357,충북,청주시청원구,단비주유소,,,"1,575","1,397",
6358,충북,청주시청원구,행복주유소,,,"1,548","1,398","1,300"
6359,충북,청주시청원구,신화주유소,셀프,,"1,578","1,398","1,300"
6360,충북,청주시청원구,그랜드주유소,셀프,,"1,548","1,398","1,250"
6361,충북,청주시청원구,흥진주유소,,,"1,598","1,398","1,200"
6362,충북,청주시청원구,메이저주유소,셀프,,"1,548","1,398",
6363,충북,청주시청원구,오창주유소,셀프,,"1,579","1,399",
6364,충북,청주시청원구,지에스칼텍스(주)바이오주유소,셀프,"1,779","1,579","1,399",
6365,충북,청주시청원구,지에스칼텍스㈜ 길목주유소,,,"1,569","1,399","1,269"
6366,충북,청주시청원구,SK에너지(주) 황금주유소,셀프,"1,819","1,569","1,399",
6367,충북,청주시청원구,(주)행복주유소,셀프,"1,849","1,609","1,409","1,400"
6368,충북,청주시청원구,충북석유(주) 새터주유소,셀프,,"1,599","1,419",
6369,충북,청주시청원구,지에스칼텍스㈜ 동양주유소,셀프,,"1,619","1,419",
6370,충북,청주시청원구,충북석유(주) 방고개주유소,셀프,"1,919","1,599","1,419",
6371,충북,청주시청원구,주성주유소,,,"1,618","1,428","1,250"
6372,충북,청주시청원구,CJ대한통운㈜ 오창주유소,셀프,,"1,589","1,429",
6373,충북,청주시청원구,연흥2주유소,셀프,,"1,609","1,429","1,400"
6374,충북,청주시청원구,흥인주유소,셀프,,"1,660","1,430",
6375,충북,청주시청원구,삼보주유소,셀프,,"1,617","1,437","1,350"
6376,충북,청주시청원구,지에스칼텍스㈜ 글로벌주유소,셀프,"1,799","1,599","1,439","1,299"
6377,충북,청주시청원구,정현2주유소,셀프,,"1,599","1,439","1,300"
6378,충북,청주시청원구,고향주유소,,,"1,620","1,440","1,300"
6379,충북,청주시청원구,HD현대오일뱅크㈜직영 학천주유소,셀프,,"1,602","1,445",
6380,충북,청주시청원구,신흥주유소,셀프,"1,838","1,628","1,448",
6381,충북,청주시청원구,(합)도원주유소 LPG충전소 수소충전소,셀프,"1,869","1,628","1,448","1,240"
6382,충북,청주시청원구,선진에너지(주) 테크노빌주유소,셀프,,"1,629","1,449","1,350"
6383,충북,청주시청원구,대율주유소,,,"1,639","1,469","1,350"
6384,충북,청주시청원구,석화주유소,셀프,,"1,639","1,469","1,300"
